Turbo Boost disabled for all CPUs
2
../quartz/scripts/../build/src/lib/libnvmemul.so
../quartz/scripts/../nvmemul.ini

===== B-Tree App Output =====

NOT FOUND 879854226107424288, t = (nil)
NOT FOUND 4116324190588798326, t = (nil)
NOT FOUND 8108017384564098969, t = (nil)
NOT FOUND 4447291229123206506, t = (nil)
NOT FOUND 4226948765103976261, t = (nil)
NOT FOUND 1146851936011296448, t = (nil)
NOT FOUND 4226948765103976261, t = (nil)
NOT FOUND 140026981647958460, t = (nil)
NOT FOUND 2184596622405992471, t = (nil)
NOT FOUND 7095023715225607378, t = (nil)
NOT FOUND 6487849742598419964, t = (nil)
NOT FOUND 6726102700234450122, t = (nil)
NOT FOUND 2317296824961352161, t = (nil)
NOT FOUND 7798921363878022160, t = (nil)
NOT FOUND 4702171356932989952, t = (nil)
NOT FOUND 5302348868602499447, t = (nil)
NOT FOUND 2228945131169563044, t = (nil)
NOT FOUND 1230215159015432290, t = (nil)
NOT FOUND 159859599131392534, t = (nil)
NOT FOUND 6274937335526955511, t = (nil)
NOT FOUND 3834545634478386951, t = (nil)
NOT FOUND 5325958563097612751, t = (nil)
NOT FOUND 2378073749200474108, t = (nil)
NOT FOUND 1567767473864815664, t = (nil)
NOT FOUND 2975618555945368361, t = (nil)
NOT FOUND 3313667772113109194, t = (nil)
NOT FOUND 2373979823736181792, t = (nil)
NOT FOUND 1787598422317984731, t = (nil)
NOT FOUND 255381315009454357, t = (nil)
NOT FOUND 2380333817499601910, t = (nil)
NOT FOUND 8076848775556640805, t = (nil)
NOT FOUND 5503836666240340737, t = (nil)
NOT FOUND 9178797978492252092, t = (nil)
NOT FOUND 4811968299359589719, t = (nil)
NOT FOUND 6580837912358326972, t = (nil)
NOT FOUND 2952556260445770754, t = (nil)
NOT FOUND 4357953930819422132, t = (nil)
NOT FOUND 7995167554142120235, t = (nil)
NOT FOUND 4084859849096998489, t = (nil)
NOT FOUND 4373301969537952674, t = (nil)
NOT FOUND 5487621010846741143, t = (nil)
NOT FOUND 7369514774376082662, t = (nil)
NOT FOUND 2259680352232310978, t = (nil)
NOT FOUND 2941375280326138733, t = (nil)
NOT FOUND 4895879459094940159, t = (nil)
NOT FOUND 674363520266511137, t = (nil)
NOT FOUND 4127599861223235057, t = (nil)
NOT FOUND 760412211282533191, t = (nil)
NOT FOUND 4226948765103976261, t = (nil)
NOT FOUND 812389546721938590, t = (nil)
NOT FOUND 583122023515347552, t = (nil)
NOT FOUND 2065980112876347875, t = (nil)
NOT FOUND 4345056222799664243, t = (nil)
NOT FOUND 812389546721938590, t = (nil)
NOT FOUND 1268892153678627808, t = (nil)
NOT FOUND 1251960158120613473, t = (nil)
NOT FOUND 6327962477441431047, t = (nil)
NOT FOUND 8757725821553301979, t = (nil)
NOT FOUND 44102405919964373, t = (nil)
NOT FOUND 812389546721938590, t = (nil)
NOT FOUND 812389546721938590, t = (nil)
NOT FOUND 3615867131234320880, t = (nil)
NOT FOUND 8201483994350670564, t = (nil)
NOT FOUND 946034249234728584, t = (nil)
NOT FOUND 5222775501026330811, t = (nil)
NOT FOUND 8999039772330210899, t = (nil)
NOT FOUND 4432745764679170027, t = (nil)
NOT FOUND 2769603522928301311, t = (nil)
NOT FOUND 2280733335801137508, t = (nil)
NOT FOUND 4689423649950627953, t = (nil)
NOT FOUND 8085994125883243767, t = (nil)
NOT FOUND 3694355119985095439, t = (nil)
NOT FOUND 7852347844251738807, t = (nil)
NOT FOUND 4689423649950627953, t = (nil)
NOT FOUND 5119541578901135941, t = (nil)
NOT FOUND 4689423649950627953, t = (nil)
NOT FOUND 5246087959126933595, t = (nil)
NOT FOUND 120083270141522719, t = (nil)
NOT FOUND 6995289435570933402, t = (nil)
NOT FOUND 8274969191900629757, t = (nil)
NOT FOUND 5337819008572919776, t = (nil)
NOT FOUND 622428529153254103, t = (nil)
NOT FOUND 812389546721938590, t = (nil)
NOT FOUND 6465857915828925437, t = (nil)
NOT FOUND 4856132794356573675, t = (nil)
NOT FOUND 4828464340403685447, t = (nil)
NOT FOUND 5775938396782032248, t = (nil)
NOT FOUND 308090406421510716, t = (nil)
NOT FOUND 1371038004100404049, t = (nil)
NOT FOUND 8977553338128215300, t = (nil)
NOT FOUND 5421554324909306603, t = (nil)
NOT FOUND 4226948765103976261, t = (nil)
NOT FOUND 7070394624228184887, t = (nil)
NOT FOUND 4562322961590801276, t = (nil)
NOT FOUND 6147190980625138087, t = (nil)
NOT FOUND 4505869883613198923, t = (nil)
NOT FOUND 3463660020477509034, t = (nil)
NOT FOUND 6742517151448965521, t = (nil)
NOT FOUND 77547065627759437, t = (nil)
NOT FOUND 8465290498485698533, t = (nil)
NOT FOUND 6662224866056940476, t = (nil)
NOT FOUND 812389546721938590, t = (nil)
NOT FOUND 414291141860341139, t = (nil)
NOT FOUND 4226948765103976261, t = (nil)
NOT FOUND 6035821659508886633, t = (nil)
NOT FOUND 4388909230805914978, t = (nil)
NOT FOUND 3424300026407915984, t = (nil)
NOT FOUND 6135793490020995575, t = (nil)
NOT FOUND 7361065230816385287, t = (nil)
NOT FOUND 68060776822244222, t = (nil)
NOT FOUND 4723876058491640188, t = (nil)
NOT FOUND 1690702630878174068, t = (nil)
NOT FOUND 5833042414949948034, t = (nil)
NOT FOUND 2856902501419836126, t = (nil)
NOT FOUND 8838683949387807846, t = (nil)
NOT FOUND 2616862007473836072, t = (nil)
NOT FOUND 6925082674453235359, t = (nil)
NOT FOUND 982973753696126922, t = (nil)
NOT FOUND 7979979409619420310, t = (nil)
NOT FOUND 1583696759351841481, t = (nil)
NOT FOUND 3843978861649169970, t = (nil)
NOT FOUND 5602731730390425879, t = (nil)
NOT FOUND 2365564998780773227, t = (nil)
NOT FOUND 332185864495799226, t = (nil)
NOT FOUND 8613954732183468062, t = (nil)
NOT FOUND 3521433188851512234, t = (nil)
NOT FOUND 2129479583474664999, t = (nil)
NOT FOUND 4019494851792774652, t = (nil)
NOT FOUND 1465511895594632730, t = (nil)
NOT FOUND 1131951859619504143, t = (nil)
NOT FOUND 4450538036297092749, t = (nil)
NOT FOUND 3519579287397812572, t = (nil)
NOT FOUND 7006943323876454135, t = (nil)
NOT FOUND 3606280132730882792, t = (nil)
NOT FOUND 6647417210853230771, t = (nil)
NOT FOUND 4936251811214508606, t = (nil)
NOT FOUND 5290990283286946127, t = (nil)
NOT FOUND 5742909924152069130, t = (nil)
NOT FOUND 2587849707164060583, t = (nil)
NOT FOUND 3206235066357756557, t = (nil)
NOT FOUND 1371038004100404049, t = (nil)
NOT FOUND 7191561708633688609, t = (nil)
NOT FOUND 6929491408785102461, t = (nil)
NOT FOUND 8544700314492703733, t = (nil)
NOT FOUND 2036812541576290948, t = (nil)
NOT FOUND 571356209323023518, t = (nil)
NOT FOUND 1388642090060021994, t = (nil)
NOT FOUND 8635180726891704546, t = (nil)
NOT FOUND 8110886896675503245, t = (nil)
NOT FOUND 812389546721938590, t = (nil)
NOT FOUND 7404189369371217093, t = (nil)
NOT FOUND 2768112370682716973, t = (nil)
NOT FOUND 3360905813554759267, t = (nil)
NOT FOUND 4226948765103976261, t = (nil)
NOT FOUND 3659809967188704850, t = (nil)
NOT FOUND 4226948765103976261, t = (nil)
NOT FOUND 8360682637802976597, t = (nil)
NOT FOUND 618668524628398861, t = (nil)
NOT FOUND 6939748309935823068, t = (nil)
NOT FOUND 7699799658166654968, t = (nil)
NOT FOUND 1015072147345293567, t = (nil)
NOT FOUND 200612765371643293, t = (nil)
NOT FOUND 2665282316799788467, t = (nil)
NOT FOUND 1106507149155688803, t = (nil)
NOT FOUND 3439507405727660282, t = (nil)
NOT FOUND 983633468425056650, t = (nil)
NOT FOUND 1371038004100404049, t = (nil)
NOT FOUND 5462016194889543621, t = (nil)
NOT FOUND 6060236905936582757, t = (nil)
NOT FOUND 7209443292839719198, t = (nil)
NOT FOUND 1636715428492373088, t = (nil)
NOT FOUND 5602731730390425879, t = (nil)
NOT FOUND 4689423649950627953, t = (nil)
NOT FOUND 7717931236315721961, t = (nil)
NOT FOUND 3275659502540277712, t = (nil)
NOT FOUND 7320057726626774071, t = (nil)
NOT FOUND 4797361184332443807, t = (nil)
NOT FOUND 7479307889510979984, t = (nil)
NOT FOUND 7661393297397576663, t = (nil)
NOT FOUND 813757091286125944, t = (nil)
NOT FOUND 4703049488545612735, t = (nil)
NOT FOUND 2001472773911410835, t = (nil)
NOT FOUND 2280733335801137508, t = (nil)
NOT FOUND 2082632892241192903, t = (nil)
NOT FOUND 7325869354643558952, t = (nil)
NOT FOUND 5443161367905203443, t = (nil)
NOT FOUND 2866559988587961472, t = (nil)
NOT FOUND 2156109867731518006, t = (nil)
NOT FOUND 1466029163976168669, t = (nil)
NOT FOUND 8398439899648150611, t = (nil)
NOT FOUND 3731087471400974454, t = (nil)
NOT FOUND 6754662068682754775, t = (nil)
NOT FOUND 1371038004100404049, t = (nil)
NOT FOUND 4434366980320403044, t = (nil)
NOT FOUND 1624634515308079996, t = (nil)
NOT FOUND 812389546721938590, t = (nil)
NOT FOUND 1922270652055314878, t = (nil)
NOT FOUND 7554066341871461261, t = (nil)
NOT FOUND 7096996627727449206, t = (nil)
NOT FOUND 7801637041423443298, t = (nil)
NOT FOUND 1795737677967087339, t = (nil)
NOT FOUND 8682410866221472826, t = (nil)
NOT FOUND 6639261831957080033, t = (nil)
NOT FOUND 482901157989583187, t = (nil)
NOT FOUND 472820692744776888, t = (nil)
NOT FOUND 3001014995336337055, t = (nil)
NOT FOUND 5092974312376056258, t = (nil)
NOT FOUND 1371038004100404049, t = (nil)
NOT FOUND 6942140183374228373, t = (nil)
NOT FOUND 7320057726626774071, t = (nil)
NOT FOUND 6780176942680154242, t = (nil)
NOT FOUND 3714099890782260136, t = (nil)
NOT FOUND 812389546721938590, t = (nil)
NOT FOUND 3410019097977102064, t = (nil)
NOT FOUND 3270138575585071661, t = (nil)
NOT FOUND 5869176413655762061, t = (nil)
NOT FOUND 7673271451345832061, t = (nil)
NOT FOUND 5762035677726637208, t = (nil)
NOT FOUND 7361065230816385287, t = (nil)
NOT FOUND 3690946783966827966, t = (nil)
NOT FOUND 6378807520230870807, t = (nil)
NOT FOUND 2675993410660582382, t = (nil)
NOT FOUND 4398822130877542537, t = (nil)
NOT FOUND 1732911937013033511, t = (nil)
NOT FOUND 5941676176661696787, t = (nil)
NOT FOUND 5617750544609482733, t = (nil)
NOT FOUND 1329726240026808393, t = (nil)
NOT FOUND 2699368954707223324, t = (nil)
NOT FOUND 9082894172988316402, t = (nil)
NOT FOUND 6505887341256441793, t = (nil)
NOT FOUND 6628714458994375844, t = (nil)
NOT FOUND 4226948765103976261, t = (nil)
NOT FOUND 7264024310923049005, t = (nil)
NOT FOUND 6986031617745521609, t = (nil)
NOT FOUND 8764755825198369718, t = (nil)
NOT FOUND 7320057726626774071, t = (nil)
NOT FOUND 5876576650410896730, t = (nil)
NOT FOUND 3724059715257256442, t = (nil)
NOT FOUND 6318809198669451949, t = (nil)
NOT FOUND 2280733335801137508, t = (nil)
NOT FOUND 1916096235362227206, t = (nil)
NOT FOUND 4756400687293016097, t = (nil)
NOT FOUND 2209502227900458509, t = (nil)
NOT FOUND 473556355215571523, t = (nil)
NOT FOUND 1279195283537817761, t = (nil)
NOT FOUND 4093714200197137847, t = (nil)
NOT FOUND 812389546721938590, t = (nil)
NOT FOUND 7481258163184927125, t = (nil)
NOT FOUND 7320057726626774071, t = (nil)
NOT FOUND 3497351788151977701, t = (nil)
NOT FOUND 5953206661924162223, t = (nil)
NOT FOUND 4885078948782860797, t = (nil)
NOT FOUND 2516106662254399447, t = (nil)
NOT FOUND 7503587706797782210, t = (nil)
NOT FOUND 7644847976595627650, t = (nil)
NOT FOUND 3785359778206265135, t = (nil)
NOT FOUND 4030575958834485710, t = (nil)
NOT FOUND 7881228517641298599, t = (nil)
NOT FOUND 4939684111969103669, t = (nil)
NOT FOUND 5730800022514907391, t = (nil)
NOT FOUND 229801001943952835, t = (nil)
NOT FOUND 3867097275140273704, t = (nil)
NOT FOUND 6398014648680485706, t = (nil)
NOT FOUND 2059634245491398787, t = (nil)
NOT FOUND 583122023515347552, t = (nil)
NOT FOUND 4225972868412171789, t = (nil)
NOT FOUND 3688787748686429027, t = (nil)
NOT FOUND 6758583130467910366, t = (nil)
NOT FOUND 5081968405606673469, t = (nil)
NOT FOUND 850188786682724625, t = (nil)
NOT FOUND 7170650862929514889, t = (nil)
NOT FOUND 5665851009508002872, t = (nil)
NOT FOUND 3750095623112807040, t = (nil)
NOT FOUND 4544531048353153954, t = (nil)
NOT FOUND 3517028035253981779, t = (nil)
NOT FOUND 1792833423615319867, t = (nil)
NOT FOUND 8808852320659541343, t = (nil)
NOT FOUND 761588798603316310, t = (nil)
NOT FOUND 7930723979626202917, t = (nil)
NOT FOUND 413497118573425874, t = (nil)
NOT FOUND 6575522096548353577, t = (nil)
NOT FOUND 8546311039244897745, t = (nil)
NOT FOUND 5108318422982944567, t = (nil)
NOT FOUND 421213395594657813, t = (nil)
NOT FOUND 1371038004100404049, t = (nil)
NOT FOUND 812389546721938590, t = (nil)
NOT FOUND 3812617257427492946, t = (nil)
NOT FOUND 2673411521762474476, t = (nil)
NOT FOUND 7825456483418943354, t = (nil)
NOT FOUND 128001468098468200, t = (nil)
NOT FOUND 2032278157583275143, t = (nil)
NOT FOUND 831187004058458097, t = (nil)
NOT FOUND 3839579729467178319, t = (nil)
NOT FOUND 5359219339315363035, t = (nil)
NOT FOUND 201029891830073722, t = (nil)
NOT FOUND 797208614185307730, t = (nil)
NOT FOUND 3290375431568297582, t = (nil)
NOT FOUND 2997692506193758913, t = (nil)
NOT FOUND 9103908442590577111, t = (nil)
NOT FOUND 5538893062338315774, t = (nil)
NOT FOUND 2705141725674155653, t = (nil)
NOT FOUND 6791780835608105517, t = (nil)
NOT FOUND 2195604499996252438, t = (nil)
NOT FOUND 2751360711379730602, t = (nil)
NOT FOUND 7207583777481642646, t = (nil)
NOT FOUND 6049841411300581491, t = (nil)
NOT FOUND 4075214952559239920, t = (nil)
NOT FOUND 7985927016263939669, t = (nil)
NOT FOUND 1114968917973898826, t = (nil)
NOT FOUND 798612477622413921, t = (nil)
NOT FOUND 9101656594964574142, t = (nil)
NOT FOUND 2445713510567807260, t = (nil)
NOT FOUND 7896698527499550645, t = (nil)
NOT FOUND 1327789888025410602, t = (nil)
NOT FOUND 812389546721938590, t = (nil)
NOT FOUND 1211674729897641302, t = (nil)
NOT FOUND 455340724352780150, t = (nil)
NOT FOUND 4689423649950627953, t = (nil)
NOT FOUND 5668836863428556960, t = (nil)
NOT FOUND 3097435384614371207, t = (nil)
NOT FOUND 5128611580017815552, t = (nil)
NOT FOUND 8801111543954213220, t = (nil)
NOT FOUND 928991113685650203, t = (nil)
NOT FOUND 4320062470178342735, t = (nil)
NOT FOUND 5891547560951557012, t = (nil)
NOT FOUND 3684057096975402003, t = (nil)
NOT FOUND 6373112247599586351, t = (nil)
NOT FOUND 7165088954156273514, t = (nil)
NOT FOUND 8026684803359600294, t = (nil)
NOT FOUND 8532341461763316645, t = (nil)
NOT FOUND 820515268699529746, t = (nil)
NOT FOUND 1443689893002730033, t = (nil)
NOT FOUND 7320057726626774071, t = (nil)
NOT FOUND 3007998007212841984, t = (nil)
NOT FOUND 4689423649950627953, t = (nil)
NOT FOUND 5347750339394372630, t = (nil)
NOT FOUND 3801337170658815762, t = (nil)
NOT FOUND 5617350903114174612, t = (nil)
NOT FOUND 1550322847926354603, t = (nil)
NOT FOUND 8812422818097411980, t = (nil)
NOT FOUND 6125950812296013036, t = (nil)
NOT FOUND 4689423649950627953, t = (nil)
NOT FOUND 330212060727651535, t = (nil)
NOT FOUND 8675397608115508317, t = (nil)
NOT FOUND 3200445548798187029, t = (nil)
NOT FOUND 3968611265420138013, t = (nil)
NOT FOUND 3474049764609921232, t = (nil)
NOT FOUND 8995340255073847796, t = (nil)
NOT FOUND 6308090575186722365, t = (nil)
NOT FOUND 345107174658209013, t = (nil)
NOT FOUND 5956616504169916156, t = (nil)
NOT FOUND 1687431633560737946, t = (nil)
NOT FOUND 7788966054800014328, t = (nil)
NOT FOUND 4226948765103976261, t = (nil)
NOT FOUND 812389546721938590, t = (nil)
NOT FOUND 7906699265788142137, t = (nil)
NOT FOUND 5681107348212746729, t = (nil)
NOT FOUND 6620467484739473406, t = (nil)
NOT FOUND 812389546721938590, t = (nil)
NOT FOUND 5876576650410896730, t = (nil)
NOT FOUND 4173765067995179841, t = (nil)
NOT FOUND 5287303439952633790, t = (nil)
NOT FOUND 6733131210968956154, t = (nil)
NOT FOUND 3663776842888733971, t = (nil)
NOT FOUND 8256841666873366699, t = (nil)
NOT FOUND 6468599817363165571, t = (nil)
NOT FOUND 5494992313795311118, t = (nil)
NOT FOUND 204671654301058527, t = (nil)
NOT FOUND 8965236826276729189, t = (nil)
NOT FOUND 3814476944470955587, t = (nil)
NOT FOUND 9039013136218703847, t = (nil)
NOT FOUND 68060776822244222, t = (nil)
NOT FOUND 4689423649950627953, t = (nil)
NOT FOUND 2110545336506302578, t = (nil)
NOT FOUND 7361065230816385287, t = (nil)
NOT FOUND 3275439631798812265, t = (nil)
NOT FOUND 4226948765103976261, t = (nil)
NOT FOUND 4689423649950627953, t = (nil)
NOT FOUND 5449140435616441797, t = (nil)
NOT FOUND 1004612206693115082, t = (nil)
NOT FOUND 6199166022050262150, t = (nil)
NOT FOUND 6001918790830794432, t = (nil)
NOT FOUND 3242149361966437828, t = (nil)
NOT FOUND 6246349550779655318, t = (nil)
NOT FOUND 4226948765103976261, t = (nil)
NOT FOUND 1361512635788744186, t = (nil)
NOT FOUND 3338947815849052718, t = (nil)
NOT FOUND 8290982918902441585, t = (nil)
NOT FOUND 7361065230816385287, t = (nil)
NOT FOUND 2370355719096710431, t = (nil)
NOT FOUND 4339741610497527222, t = (nil)
NOT FOUND 3786764050110732552, t = (nil)
NOT FOUND 5052107437131218493, t = (nil)
NOT FOUND 8688320847259236223, t = (nil)
NOT FOUND 2716109505467597194, t = (nil)
NOT FOUND 3007998007212841984, t = (nil)
NOT FOUND 767568525603778147, t = (nil)
NOT FOUND 2335521857381352892, t = (nil)
NOT FOUND 1189342716115250452, t = (nil)
NOT FOUND 7824374365375862270, t = (nil)
NOT FOUND 3583256030777605279, t = (nil)
NOT FOUND 7007994710832350683, t = (nil)
NOT FOUND 812389546721938590, t = (nil)
NOT FOUND 3947627015964130020, t = (nil)
NOT FOUND 1655778683444502869, t = (nil)
NOT FOUND 638292476648585701, t = (nil)
NOT FOUND 8358812061934157300, t = (nil)
NOT FOUND 812389546721938590, t = (nil)
NOT FOUND 6744591351910421916, t = (nil)
NOT FOUND 797888046471972848, t = (nil)
NOT FOUND 8583641827213715453, t = (nil)
NOT FOUND 1787566940018294501, t = (nil)
NOT FOUND 3146251188275642033, t = (nil)
NOT FOUND 3386487926129938598, t = (nil)
NOT FOUND 3033751321690096292, t = (nil)
NOT FOUND 203867303307958340, t = (nil)
NOT FOUND 5209967763788754009, t = (nil)
NOT FOUND 8009554687741252793, t = (nil)
NOT FOUND 961783313157738506, t = (nil)
NOT FOUND 2528984044843671031, t = (nil)
NOT FOUND 5982667074001928829, t = (nil)
NOT FOUND 812389546721938590, t = (nil)
NOT FOUND 7149960779818284458, t = (nil)
NOT FOUND 5523956832697815486, t = (nil)
NOT FOUND 4911988724689139181, t = (nil)
NOT FOUND 3403443610156046739, t = (nil)
NOT FOUND 8525422047742578725, t = (nil)
NOT FOUND 4288933584078016396, t = (nil)
NOT FOUND 8176110544749849778, t = (nil)
NOT FOUND 2021196234860720425, t = (nil)
NOT FOUND 4689423649950627953, t = (nil)
NOT FOUND 6619273657034023372, t = (nil)
NOT FOUND 812389546721938590, t = (nil)
NOT FOUND 5523122014744768654, t = (nil)
NOT FOUND 8657751205423637203, t = (nil)
NOT FOUND 2280733335801137508, t = (nil)
NOT FOUND 9045898937736021240, t = (nil)
NOT FOUND 4104805456681397915, t = (nil)
NOT FOUND 941238094452665717, t = (nil)
NOT FOUND 3747513212869985654, t = (nil)
NOT FOUND 5876576650410896730, t = (nil)
NOT FOUND 8361876948307371268, t = (nil)
NOT FOUND 5490383367786765690, t = (nil)
NOT FOUND 4112463026265966810, t = (nil)
NOT FOUND 8267107313955577185, t = (nil)
NOT FOUND 3084027385442725064, t = (nil)
NOT FOUND 78753525758561201, t = (nil)
NOT FOUND 1161110572190183989, t = (nil)
NOT FOUND 7361065230816385287, t = (nil)
NOT FOUND 8833314801325874187, t = (nil)
NOT FOUND 5832035605456117914, t = (nil)
NOT FOUND 7205717080811793496, t = (nil)
NOT FOUND 6428270023093195634, t = (nil)
NOT FOUND 9042714765270849376, t = (nil)
NOT FOUND 1353787001825838274, t = (nil)
NOT FOUND 3007998007212841984, t = (nil)
NOT FOUND 5375776463591538717, t = (nil)
NOT FOUND 9152358580275354673, t = (nil)
NOT FOUND 1099761322679867739, t = (nil)
NOT FOUND 180198252579950039, t = (nil)
NOT FOUND 6095787264883204088, t = (nil)
NOT FOUND 1207389653930222407, t = (nil)
NOT FOUND 1894404324770141792, t = (nil)
NOT FOUND 1422566730822900221, t = (nil)
NOT FOUND 4226948765103976261, t = (nil)
NOT FOUND 6431197409773528515, t = (nil)
NOT FOUND 5116129735077785499, t = (nil)
NOT FOUND 3659856289010892198, t = (nil)
NOT FOUND 5740546131173308088, t = (nil)
NOT FOUND 7815010220284646710, t = (nil)
NOT FOUND 4285586876944482943, t = (nil)
NOT FOUND 4661991260815515229, t = (nil)
NOT FOUND 8398295802766927715, t = (nil)
NOT FOUND 7320057726626774071, t = (nil)
NOT FOUND 7043215417516864838, t = (nil)
NOT FOUND 2456378903467385564, t = (nil)
NOT FOUND 6196894029693333639, t = (nil)
NOT FOUND 812389546721938590, t = (nil)
NOT FOUND 7145619457819711172, t = (nil)
NOT FOUND 2773078984997841287, t = (nil)
NOT FOUND 5217439806470498824, t = (nil)
NOT FOUND 7093127125433873427, t = (nil)
NOT FOUND 7325552988777996561, t = (nil)
NOT FOUND 6199166022050262150, t = (nil)
NOT FOUND 334573656208231992, t = (nil)
NOT FOUND 3690946783966827966, t = (nil)
NOT FOUND 5636399143484611792, t = (nil)
NOT FOUND 2185958166413425536, t = (nil)
NOT FOUND 4226948765103976261, t = (nil)
NOT FOUND 2691884547643974048, t = (nil)
NOT FOUND 8058308911304353281, t = (nil)
NOT FOUND 812389546721938590, t = (nil)
NOT FOUND 3294715670849475418, t = (nil)
NOT FOUND 2373786327308548363, t = (nil)
NOT FOUND 3709036928218895829, t = (nil)
