Turbo Boost disabled for all CPUs
2
../quartz/scripts/../build/src/lib/libnvmemul.so
../quartz/scripts/../nvmemul.ini

===== B-Tree App Output =====

NOT FOUND 1913842611312339781, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 4490462778618847820, t = (nil)
NOT FOUND 4465217921239541464, t = (nil)
NOT FOUND 1810592667349479905, t = (nil)
NOT FOUND 6240381501403667550, t = (nil)
NOT FOUND 9193939824028410460, t = (nil)
NOT FOUND 4221260583871824156, t = (nil)
NOT FOUND 6087084146770172820, t = (nil)
NOT FOUND 6480274595422784772, t = (nil)
NOT FOUND 8319097436447895840, t = (nil)
NOT FOUND 6493426491146355148, t = (nil)
NOT FOUND 5719578649419778054, t = (nil)
NOT FOUND 744273596493703265, t = (nil)
NOT FOUND 7085738662068112296, t = (nil)
NOT FOUND 5342051299209823058, t = (nil)
NOT FOUND 6759361978101618242, t = (nil)
NOT FOUND 4769060891094379033, t = (nil)
NOT FOUND 8173619549321990046, t = (nil)
NOT FOUND 3048190836914903999, t = (nil)
NOT FOUND 3227258171008745855, t = (nil)
NOT FOUND 4196304730502308856, t = (nil)
NOT FOUND 2146912099000487515, t = (nil)
NOT FOUND 6275368837456383641, t = (nil)
NOT FOUND 2344979305535232847, t = (nil)
NOT FOUND 1073772423070559593, t = (nil)
NOT FOUND 1211982202449241253, t = (nil)
NOT FOUND 4936442908846737427, t = (nil)
NOT FOUND 3661932020181415961, t = (nil)
NOT FOUND 1997796982626925531, t = (nil)
NOT FOUND 3960743059804954942, t = (nil)
NOT FOUND 6205757117798642986, t = (nil)
NOT FOUND 131978903828338159, t = (nil)
NOT FOUND 4905441758999687508, t = (nil)
NOT FOUND 8618089467816593987, t = (nil)
NOT FOUND 5238481256339778043, t = (nil)
NOT FOUND 2459981879083762302, t = (nil)
NOT FOUND 1315167626707857931, t = (nil)
NOT FOUND 7936178052280768416, t = (nil)
NOT FOUND 3418938131499339387, t = (nil)
NOT FOUND 7678505218166312688, t = (nil)
NOT FOUND 5781933558924256186, t = (nil)
NOT FOUND 2628780377316957921, t = (nil)
NOT FOUND 5151568908992705970, t = (nil)
NOT FOUND 6930486569137545770, t = (nil)
NOT FOUND 6839825279628274635, t = (nil)
NOT FOUND 8367298962085148442, t = (nil)
NOT FOUND 1074419845004009959, t = (nil)
NOT FOUND 7716835307876082770, t = (nil)
NOT FOUND 8171172146901180757, t = (nil)
NOT FOUND 1745066430316309247, t = (nil)
NOT FOUND 1272335553113498610, t = (nil)
NOT FOUND 4282787364930298475, t = (nil)
NOT FOUND 8659491184169137331, t = (nil)
NOT FOUND 7357277443027728697, t = (nil)
NOT FOUND 5534995026666541028, t = (nil)
NOT FOUND 5598722788977392857, t = (nil)
NOT FOUND 8404358964695111546, t = (nil)
NOT FOUND 4059063847751046875, t = (nil)
NOT FOUND 4847366713158073036, t = (nil)
NOT FOUND 1858281538127662685, t = (nil)
NOT FOUND 2256719015689359463, t = (nil)
NOT FOUND 8980035984338735454, t = (nil)
NOT FOUND 6841738932341468184, t = (nil)
NOT FOUND 9110819212092166088, t = (nil)
NOT FOUND 3526226918209954482, t = (nil)
NOT FOUND 5173486617700652068, t = (nil)
NOT FOUND 6073328163973381385, t = (nil)
NOT FOUND 1361791937211296455, t = (nil)
NOT FOUND 7425627681102028028, t = (nil)
NOT FOUND 6349362665816139315, t = (nil)
NOT FOUND 6209468606804625079, t = (nil)
NOT FOUND 30063640441330847, t = (nil)
NOT FOUND 4099834054036808692, t = (nil)
NOT FOUND 4618069237427092968, t = (nil)
NOT FOUND 329494523923141566, t = (nil)
NOT FOUND 8682468495493436486, t = (nil)
NOT FOUND 8820206747739192168, t = (nil)
NOT FOUND 531733579364252050, t = (nil)
NOT FOUND 6841738932341468184, t = (nil)
NOT FOUND 3276738287796259878, t = (nil)
NOT FOUND 3912237103689363699, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 7916817193751571983, t = (nil)
NOT FOUND 1749241022412541383, t = (nil)
NOT FOUND 1255192812994437168, t = (nil)
NOT FOUND 6841738932341468184, t = (nil)
NOT FOUND 7169197445786798629, t = (nil)
NOT FOUND 6141946429341663250, t = (nil)
NOT FOUND 1689767499523502521, t = (nil)
NOT FOUND 254185811956527703, t = (nil)
NOT FOUND 3900444329876771811, t = (nil)
NOT FOUND 6933723180771754408, t = (nil)
NOT FOUND 2541735934245836953, t = (nil)
NOT FOUND 2458410013481412593, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 7843411749786043608, t = (nil)
NOT FOUND 4903883935653461189, t = (nil)
NOT FOUND 3044204125941667915, t = (nil)
NOT FOUND 2066478818928036726, t = (nil)
NOT FOUND 4618069237427092968, t = (nil)
NOT FOUND 6694939464606424655, t = (nil)
NOT FOUND 4234193649178911376, t = (nil)
NOT FOUND 6676959143083497950, t = (nil)
NOT FOUND 2925387378825638534, t = (nil)
NOT FOUND 9174914467403619134, t = (nil)
NOT FOUND 1060029041470474318, t = (nil)
NOT FOUND 9130427916198800249, t = (nil)
NOT FOUND 6877569606536474280, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 8645250424949575743, t = (nil)
NOT FOUND 7667302607442506816, t = (nil)
NOT FOUND 2148947056829977087, t = (nil)
NOT FOUND 3789715208262643621, t = (nil)
NOT FOUND 5661640894161339639, t = (nil)
NOT FOUND 4250460630064432574, t = (nil)
NOT FOUND 3163134623901843361, t = (nil)
NOT FOUND 2458410013481412593, t = (nil)
NOT FOUND 2458410013481412593, t = (nil)
NOT FOUND 2058399980318955210, t = (nil)
NOT FOUND 7066971916145955669, t = (nil)
NOT FOUND 471240686559908580, t = (nil)
NOT FOUND 7673957878842942177, t = (nil)
NOT FOUND 5131037809772196079, t = (nil)
NOT FOUND 8134563966011675491, t = (nil)
NOT FOUND 201634858209522835, t = (nil)
NOT FOUND 7217012836889210825, t = (nil)
NOT FOUND 9193939824028410460, t = (nil)
NOT FOUND 5713932023084002133, t = (nil)
NOT FOUND 1338911120039074456, t = (nil)
NOT FOUND 4305671636397661185, t = (nil)
NOT FOUND 422984733702772144, t = (nil)
NOT FOUND 3321256919576242501, t = (nil)
NOT FOUND 555482127808379900, t = (nil)
NOT FOUND 7333712299328212190, t = (nil)
NOT FOUND 8523878015535891871, t = (nil)
NOT FOUND 7471370014828562693, t = (nil)
NOT FOUND 2649594771467425845, t = (nil)
NOT FOUND 7315066363799513514, t = (nil)
NOT FOUND 2458410013481412593, t = (nil)
NOT FOUND 8296648760569307107, t = (nil)
NOT FOUND 7600834347527234810, t = (nil)
NOT FOUND 4318509616873464625, t = (nil)
NOT FOUND 1816585139222335781, t = (nil)
NOT FOUND 5959406385218162627, t = (nil)
NOT FOUND 5203612740352476521, t = (nil)
NOT FOUND 4679813959827862472, t = (nil)
NOT FOUND 6218919705672826848, t = (nil)
NOT FOUND 6927077707984952409, t = (nil)
NOT FOUND 2919424903462960988, t = (nil)
NOT FOUND 7894845066248473389, t = (nil)
NOT FOUND 2458410013481412593, t = (nil)
NOT FOUND 2285307440763586165, t = (nil)
NOT FOUND 3109972110205977469, t = (nil)
NOT FOUND 8210966603789755879, t = (nil)
NOT FOUND 5592355762446242395, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 1127365726659771532, t = (nil)
NOT FOUND 3400574467418002942, t = (nil)
NOT FOUND 602420800577188361, t = (nil)
NOT FOUND 7225324381112646858, t = (nil)
NOT FOUND 4580455527738822032, t = (nil)
NOT FOUND 2284354528637367335, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 5747707335150573351, t = (nil)
NOT FOUND 7801199254872748414, t = (nil)
NOT FOUND 8238606559076432331, t = (nil)
NOT FOUND 4620658384491226260, t = (nil)
NOT FOUND 6300980570515693006, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 3571447731151798742, t = (nil)
NOT FOUND 685160265257746024, t = (nil)
NOT FOUND 6540786684972156718, t = (nil)
NOT FOUND 1972761205501099551, t = (nil)
NOT FOUND 2295475445965186095, t = (nil)
NOT FOUND 9193939824028410460, t = (nil)
NOT FOUND 4143924222420250966, t = (nil)
NOT FOUND 7885642700053895597, t = (nil)
NOT FOUND 2493807858451139716, t = (nil)
NOT FOUND 3272013320860083103, t = (nil)
NOT FOUND 5592355762446242395, t = (nil)
NOT FOUND 6670231434526528334, t = (nil)
NOT FOUND 6841738932341468184, t = (nil)
NOT FOUND 7189306944867004656, t = (nil)
NOT FOUND 179109440273625660, t = (nil)
NOT FOUND 2306942735909540415, t = (nil)
NOT FOUND 3036291904145681353, t = (nil)
NOT FOUND 7794091377417174222, t = (nil)
NOT FOUND 3869477683600012142, t = (nil)
NOT FOUND 5276100757224950676, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 6485621992632903640, t = (nil)
NOT FOUND 4618069237427092968, t = (nil)
NOT FOUND 537932218215051973, t = (nil)
NOT FOUND 5943345695308424641, t = (nil)
NOT FOUND 6841738932341468184, t = (nil)
NOT FOUND 3955584820287351068, t = (nil)
NOT FOUND 3219390664324614056, t = (nil)
NOT FOUND 4568740994039399082, t = (nil)
NOT FOUND 8523878015535891871, t = (nil)
NOT FOUND 1440218844917837595, t = (nil)
NOT FOUND 7814553519856679538, t = (nil)
NOT FOUND 4490462778618847820, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 8767488122645035428, t = (nil)
NOT FOUND 551290747913060265, t = (nil)
NOT FOUND 6827250768669509898, t = (nil)
NOT FOUND 735009975293804646, t = (nil)
NOT FOUND 194447016630778561, t = (nil)
NOT FOUND 6093728524294329581, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 6966324848033334128, t = (nil)
NOT FOUND 6263139826467690414, t = (nil)
NOT FOUND 6538785618910734439, t = (nil)
NOT FOUND 5375725484090413442, t = (nil)
NOT FOUND 1961706716255616958, t = (nil)
NOT FOUND 238839150332734223, t = (nil)
NOT FOUND 7094856120809215534, t = (nil)
NOT FOUND 6120043678590195395, t = (nil)
NOT FOUND 1629327581186809312, t = (nil)
NOT FOUND 8216884258670012054, t = (nil)
NOT FOUND 8428279980101247891, t = (nil)
NOT FOUND 8020441297130870939, t = (nil)
NOT FOUND 9193290066656922713, t = (nil)
NOT FOUND 8303394540399767672, t = (nil)
NOT FOUND 4490462778618847820, t = (nil)
NOT FOUND 3243765305425727330, t = (nil)
NOT FOUND 8523878015535891871, t = (nil)
NOT FOUND 1595771697176512932, t = (nil)
NOT FOUND 5811852667783024207, t = (nil)
NOT FOUND 2999167405761866243, t = (nil)
NOT FOUND 8560185491278188101, t = (nil)
NOT FOUND 2627979160459352206, t = (nil)
NOT FOUND 7035154682955562489, t = (nil)
NOT FOUND 3038710806257301561, t = (nil)
NOT FOUND 8345093662817112846, t = (nil)
NOT FOUND 844558948442807000, t = (nil)
NOT FOUND 8571383856209002347, t = (nil)
NOT FOUND 8992020043388001434, t = (nil)
NOT FOUND 4940108670301541518, t = (nil)
NOT FOUND 8770995078472754891, t = (nil)
NOT FOUND 4550414015468668376, t = (nil)
NOT FOUND 1425307557222836216, t = (nil)
NOT FOUND 735009975293804646, t = (nil)
NOT FOUND 3435295851401187555, t = (nil)
NOT FOUND 3749892789722390506, t = (nil)
NOT FOUND 4011954461944401684, t = (nil)
NOT FOUND 9193939824028410460, t = (nil)
NOT FOUND 5637135941505446015, t = (nil)
NOT FOUND 2458410013481412593, t = (nil)
NOT FOUND 1359619080910968118, t = (nil)
NOT FOUND 4614061827648503750, t = (nil)
NOT FOUND 7596274042725022353, t = (nil)
NOT FOUND 2458410013481412593, t = (nil)
NOT FOUND 5924463071578107772, t = (nil)
NOT FOUND 284037479697670921, t = (nil)
NOT FOUND 7350590944981971304, t = (nil)
NOT FOUND 810546580780167515, t = (nil)
NOT FOUND 6340724213020738097, t = (nil)
NOT FOUND 5724337790779884368, t = (nil)
NOT FOUND 2741886669446206476, t = (nil)
NOT FOUND 3294771026710382892, t = (nil)
NOT FOUND 7708402384848284735, t = (nil)
NOT FOUND 7425922610846194828, t = (nil)
NOT FOUND 5412055422425884878, t = (nil)
NOT FOUND 2134649162843055366, t = (nil)
NOT FOUND 6943178455577754793, t = (nil)
NOT FOUND 4930511081437380274, t = (nil)
NOT FOUND 5648850514517285715, t = (nil)
NOT FOUND 4650089337038658948, t = (nil)
NOT FOUND 2575457642941631287, t = (nil)
NOT FOUND 4618031632302480810, t = (nil)
NOT FOUND 4302361021638036691, t = (nil)
NOT FOUND 204884309139845531, t = (nil)
NOT FOUND 3579846540544680724, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 2270487167417128668, t = (nil)
NOT FOUND 3026057559294255102, t = (nil)
NOT FOUND 1457151267022658671, t = (nil)
NOT FOUND 6661588365764346416, t = (nil)
NOT FOUND 8411539778700452686, t = (nil)
NOT FOUND 9177753952795952791, t = (nil)
NOT FOUND 6930486569137545770, t = (nil)
NOT FOUND 256560178609396129, t = (nil)
NOT FOUND 5900332876402232794, t = (nil)
NOT FOUND 8571247901553275355, t = (nil)
NOT FOUND 1049018171565536511, t = (nil)
NOT FOUND 8097418731403215364, t = (nil)
NOT FOUND 3282757944945844776, t = (nil)
NOT FOUND 6312414584713923768, t = (nil)
NOT FOUND 296789182458112945, t = (nil)
NOT FOUND 1713396299429805426, t = (nil)
NOT FOUND 525016535952130515, t = (nil)
NOT FOUND 8857610098876589509, t = (nil)
NOT FOUND 1681644021723052862, t = (nil)
NOT FOUND 4955220127787423674, t = (nil)
NOT FOUND 7630709116336566308, t = (nil)
NOT FOUND 8919848298463985261, t = (nil)
NOT FOUND 7251543977308959274, t = (nil)
NOT FOUND 7815680030112932895, t = (nil)
NOT FOUND 1263933984435646454, t = (nil)
NOT FOUND 1841018604388823141, t = (nil)
NOT FOUND 2745401006294199626, t = (nil)
NOT FOUND 883712373931676536, t = (nil)
NOT FOUND 9182856743804335367, t = (nil)
NOT FOUND 5212190998357281859, t = (nil)
NOT FOUND 3745713335102011872, t = (nil)
NOT FOUND 5765522897721102300, t = (nil)
NOT FOUND 2176690666309278438, t = (nil)
NOT FOUND 664600852075049282, t = (nil)
NOT FOUND 8886936906393255587, t = (nil)
NOT FOUND 696690769815483722, t = (nil)
NOT FOUND 3060881561939941081, t = (nil)
NOT FOUND 8878674146412795904, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 8317285308818747156, t = (nil)
NOT FOUND 4896685225516652309, t = (nil)
NOT FOUND 7378526824372692280, t = (nil)
NOT FOUND 824577141810250476, t = (nil)
NOT FOUND 2482889900619049455, t = (nil)
NOT FOUND 8616631159374880115, t = (nil)
NOT FOUND 4159943856234444313, t = (nil)
NOT FOUND 5551617263153910603, t = (nil)
NOT FOUND 5962934886967591338, t = (nil)
NOT FOUND 3696419357905759019, t = (nil)
NOT FOUND 6232759366334867494, t = (nil)
NOT FOUND 186990140033717358, t = (nil)
NOT FOUND 2590356309759119980, t = (nil)
NOT FOUND 2386075551964348906, t = (nil)
NOT FOUND 7911202635275027502, t = (nil)
NOT FOUND 5681117299972348407, t = (nil)
NOT FOUND 2810727795046718522, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 5338497951490780166, t = (nil)
NOT FOUND 1443707619086761931, t = (nil)
NOT FOUND 4185918837132018037, t = (nil)
NOT FOUND 2866069232971383164, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 7070384456494296420, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 2458410013481412593, t = (nil)
NOT FOUND 9056103253597702611, t = (nil)
NOT FOUND 2433296659110268307, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 8803709795417966575, t = (nil)
NOT FOUND 3224454315287986060, t = (nil)
NOT FOUND 1495079337839937849, t = (nil)
NOT FOUND 9193939824028410460, t = (nil)
NOT FOUND 6606833473710100431, t = (nil)
NOT FOUND 5442048438472437647, t = (nil)
NOT FOUND 2512859656720267752, t = (nil)
NOT FOUND 6841738932341468184, t = (nil)
NOT FOUND 3524229512087260951, t = (nil)
NOT FOUND 7963861047626544679, t = (nil)
NOT FOUND 1673835695835071183, t = (nil)
NOT FOUND 7130634737724132810, t = (nil)
NOT FOUND 7415842843474634475, t = (nil)
NOT FOUND 459523111883283266, t = (nil)
NOT FOUND 5830634229678549667, t = (nil)
NOT FOUND 6841738932341468184, t = (nil)
NOT FOUND 6157601938379373102, t = (nil)
NOT FOUND 8666737328253084020, t = (nil)
NOT FOUND 2043249366139700330, t = (nil)
NOT FOUND 581373813398359180, t = (nil)
NOT FOUND 7195944438781847344, t = (nil)
NOT FOUND 9101282609470968850, t = (nil)
NOT FOUND 7058343168676829489, t = (nil)
NOT FOUND 8238606559076432331, t = (nil)
NOT FOUND 6834971024069632279, t = (nil)
NOT FOUND 7819206662707335600, t = (nil)
NOT FOUND 6827250768669509898, t = (nil)
NOT FOUND 3947941778610132191, t = (nil)
NOT FOUND 1356029041111459396, t = (nil)
NOT FOUND 4875415451119338735, t = (nil)
NOT FOUND 1255192812994437168, t = (nil)
NOT FOUND 203987817557058216, t = (nil)
NOT FOUND 1847047423193897228, t = (nil)
NOT FOUND 4042529759109042322, t = (nil)
NOT FOUND 6355378882661423584, t = (nil)
NOT FOUND 6175748626244377397, t = (nil)
NOT FOUND 8579654734778883548, t = (nil)
NOT FOUND 7068508454790949682, t = (nil)
NOT FOUND 7570265795903359084, t = (nil)
NOT FOUND 8743074582318577443, t = (nil)
NOT FOUND 367049597461025831, t = (nil)
NOT FOUND 1255192812994437168, t = (nil)
NOT FOUND 2552262442395107274, t = (nil)
NOT FOUND 8999783750525547342, t = (nil)
NOT FOUND 2204241224696409753, t = (nil)
NOT FOUND 4836100354757648752, t = (nil)
NOT FOUND 4851350246051236780, t = (nil)
NOT FOUND 1420417055301767875, t = (nil)
NOT FOUND 2019731680102861070, t = (nil)
NOT FOUND 5592355762446242395, t = (nil)
NOT FOUND 6546082173375691215, t = (nil)
NOT FOUND 2513442133795497922, t = (nil)
NOT FOUND 944252537753409106, t = (nil)
NOT FOUND 3282206994919177794, t = (nil)
NOT FOUND 7256260184109598601, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 8456238669801745433, t = (nil)
NOT FOUND 3203075933586920534, t = (nil)
NOT FOUND 3274945988648679389, t = (nil)
NOT FOUND 4991326249820996683, t = (nil)
NOT FOUND 1326905318645552749, t = (nil)
NOT FOUND 4265980468495107423, t = (nil)
NOT FOUND 57438492661434741, t = (nil)
NOT FOUND 3341667649863359888, t = (nil)
NOT FOUND 2058399980318955210, t = (nil)
NOT FOUND 8585015462206085911, t = (nil)
NOT FOUND 7316117451954843462, t = (nil)
NOT FOUND 4418614680052491793, t = (nil)
NOT FOUND 7802455106368854874, t = (nil)
NOT FOUND 1461155952786885366, t = (nil)
NOT FOUND 6231078994505173669, t = (nil)
NOT FOUND 8578930210552978093, t = (nil)
NOT FOUND 5036507061955138465, t = (nil)
NOT FOUND 7327718890094879668, t = (nil)
NOT FOUND 1898768073207270611, t = (nil)
NOT FOUND 7187942068873809951, t = (nil)
NOT FOUND 8974590771449211400, t = (nil)
NOT FOUND 1551486000248930955, t = (nil)
NOT FOUND 8510126435046842714, t = (nil)
NOT FOUND 8238606559076432331, t = (nil)
NOT FOUND 6515679818632537899, t = (nil)
NOT FOUND 8060851437575050115, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 9193939824028410460, t = (nil)
NOT FOUND 2967759838212836556, t = (nil)
NOT FOUND 6052068465706786691, t = (nil)
NOT FOUND 4605214496955942038, t = (nil)
NOT FOUND 734011259486985064, t = (nil)
NOT FOUND 2085207985761396058, t = (nil)
NOT FOUND 4576413300679276645, t = (nil)
NOT FOUND 8185965491887747529, t = (nil)
NOT FOUND 7787154832425053777, t = (nil)
NOT FOUND 8094067684733226198, t = (nil)
NOT FOUND 8759833994630195073, t = (nil)
NOT FOUND 851907312746321794, t = (nil)
NOT FOUND 4768866035692665489, t = (nil)
NOT FOUND 588467758274084481, t = (nil)
NOT FOUND 7286315393151694928, t = (nil)
NOT FOUND 1745824162665565891, t = (nil)
NOT FOUND 2388082461604824635, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 4409369745679665868, t = (nil)
NOT FOUND 3882460526040616453, t = (nil)
NOT FOUND 3637322052421118350, t = (nil)
NOT FOUND 5629133397085131498, t = (nil)
NOT FOUND 2262774004219525045, t = (nil)
NOT FOUND 3963238879327800743, t = (nil)
NOT FOUND 10903615453717282, t = (nil)
NOT FOUND 6524445377941455828, t = (nil)
NOT FOUND 8301730164244927020, t = (nil)
NOT FOUND 3362588761638793660, t = (nil)
NOT FOUND 9193939824028410460, t = (nil)
NOT FOUND 3171227382457669196, t = (nil)
NOT FOUND 1554548413796400633, t = (nil)
NOT FOUND 7198245048699345876, t = (nil)
NOT FOUND 1048243057985773920, t = (nil)
NOT FOUND 4050309517824783535, t = (nil)
NOT FOUND 1928613976715661243, t = (nil)
NOT FOUND 8404358964695111546, t = (nil)
NOT FOUND 2096609115912936110, t = (nil)
NOT FOUND 8178460413444427051, t = (nil)
NOT FOUND 824941527091679290, t = (nil)
NOT FOUND 2028491389433547968, t = (nil)
NOT FOUND 1161885959420932567, t = (nil)
NOT FOUND 5813111281681442187, t = (nil)
NOT FOUND 6436754360717696181, t = (nil)
NOT FOUND 9193625584196458752, t = (nil)
NOT FOUND 8523878015535891871, t = (nil)
NOT FOUND 3696565955165409969, t = (nil)
NOT FOUND 3246683424114305112, t = (nil)
NOT FOUND 2249127105405153810, t = (nil)
NOT FOUND 8504230720319898002, t = (nil)
NOT FOUND 8897747430017033771, t = (nil)
NOT FOUND 1099992031434572403, t = (nil)
NOT FOUND 4618069237427092968, t = (nil)
NOT FOUND 1618775299817681784, t = (nil)
NOT FOUND 4586436433727285715, t = (nil)
NOT FOUND 4824284321842271102, t = (nil)
NOT FOUND 4580455527738822032, t = (nil)
NOT FOUND 1749065662904309996, t = (nil)
NOT FOUND 8451195437341366304, t = (nil)
NOT FOUND 4451464361419098253, t = (nil)
NOT FOUND 7279523657374558942, t = (nil)
NOT FOUND 3220014628379635056, t = (nil)
NOT FOUND 1715905276263089966, t = (nil)
NOT FOUND 1695691576875158608, t = (nil)
NOT FOUND 1715905276263089966, t = (nil)
NOT FOUND 3777787331574573532, t = (nil)
NOT FOUND 4502607970722812482, t = (nil)
NOT FOUND 8177009116272076993, t = (nil)
NOT FOUND 2945519599228357316, t = (nil)
NOT FOUND 8410044553448348815, t = (nil)
