Turbo Boost disabled for all CPUs
2
../quartz/scripts/../build/src/lib/libnvmemul.so
../quartz/scripts/../nvmemul.ini

===== B-Tree App Output =====

NOT FOUND 6725802560547214944, t = (nil)
NOT FOUND 5397223194102209701, t = (nil)
NOT FOUND 7237387439333668890, t = (nil)
NOT FOUND 8736511213458931159, t = (nil)
NOT FOUND 2125940047754854770, t = (nil)
NOT FOUND 2860389922889818770, t = (nil)
NOT FOUND 5009896254847685069, t = (nil)
NOT FOUND 7456603661647108657, t = (nil)
NOT FOUND 6730642863803585589, t = (nil)
NOT FOUND 1961450819587490923, t = (nil)
NOT FOUND 630690643208946974, t = (nil)
NOT FOUND 3873577680573451149, t = (nil)
NOT FOUND 1541514293307209821, t = (nil)
NOT FOUND 1541514293307209821, t = (nil)
NOT FOUND 8034944671424491853, t = (nil)
NOT FOUND 4919379136164170857, t = (nil)
NOT FOUND 787319573977465456, t = (nil)
NOT FOUND 854525148997352955, t = (nil)
NOT FOUND 57816979642702606, t = (nil)
NOT FOUND 1033917613769029874, t = (nil)
NOT FOUND 7425618718734209856, t = (nil)
NOT FOUND 8848770366485632478, t = (nil)
NOT FOUND 4802832478082926020, t = (nil)
NOT FOUND 5041976875729205697, t = (nil)
NOT FOUND 1541514293307209821, t = (nil)
NOT FOUND 275216087637283328, t = (nil)
NOT FOUND 2173639807358394206, t = (nil)
NOT FOUND 7894020739479187230, t = (nil)
NOT FOUND 3068455574578767905, t = (nil)
NOT FOUND 6910738516698374882, t = (nil)
NOT FOUND 7316107075880855684, t = (nil)
NOT FOUND 4554321057414585542, t = (nil)
NOT FOUND 485236364919592327, t = (nil)
NOT FOUND 1495564069472623612, t = (nil)
NOT FOUND 4833835417700447461, t = (nil)
NOT FOUND 3475344448548190932, t = (nil)
NOT FOUND 9178934050195450952, t = (nil)
NOT FOUND 5943463794113757757, t = (nil)
NOT FOUND 8792534642773895082, t = (nil)
NOT FOUND 7811091673752924259, t = (nil)
NOT FOUND 470461141682700843, t = (nil)
NOT FOUND 1226823264808413799, t = (nil)
NOT FOUND 8373376128093400608, t = (nil)
NOT FOUND 1107142317858273248, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 5176239683516504928, t = (nil)
NOT FOUND 5738704295262292667, t = (nil)
NOT FOUND 2164934296893710017, t = (nil)
NOT FOUND 7815819635992962687, t = (nil)
NOT FOUND 7969342658048510441, t = (nil)
NOT FOUND 1551675947285432592, t = (nil)
NOT FOUND 7366415786596047617, t = (nil)
NOT FOUND 470461141682700843, t = (nil)
NOT FOUND 3419235913714228671, t = (nil)
NOT FOUND 7540802397067543509, t = (nil)
NOT FOUND 4136479837780251855, t = (nil)
NOT FOUND 2525815786268652517, t = (nil)
NOT FOUND 527715977623298831, t = (nil)
NOT FOUND 4905976997454267402, t = (nil)
NOT FOUND 3351057936199537497, t = (nil)
NOT FOUND 6237237802723108788, t = (nil)
NOT FOUND 41913643062426435, t = (nil)
NOT FOUND 6657953736075038575, t = (nil)
NOT FOUND 9102904762767400181, t = (nil)
NOT FOUND 627548549553218515, t = (nil)
NOT FOUND 7487323370004630565, t = (nil)
NOT FOUND 4497185403120755278, t = (nil)
NOT FOUND 2512869257439059840, t = (nil)
NOT FOUND 8407706210784442004, t = (nil)
NOT FOUND 7570486086577197075, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 3705400426211737847, t = (nil)
NOT FOUND 1705858834568968280, t = (nil)
NOT FOUND 7025814260885294535, t = (nil)
NOT FOUND 8487259434977940735, t = (nil)
NOT FOUND 6273483772732598779, t = (nil)
NOT FOUND 6912155102172229321, t = (nil)
NOT FOUND 7992832025911831804, t = (nil)
NOT FOUND 6601512734076988768, t = (nil)
NOT FOUND 6730642863803585589, t = (nil)
NOT FOUND 3311236153014753999, t = (nil)
NOT FOUND 216095052225901862, t = (nil)
NOT FOUND 7336909629647783340, t = (nil)
NOT FOUND 772302063034699924, t = (nil)
NOT FOUND 6988412145735300118, t = (nil)
NOT FOUND 6912155102172229321, t = (nil)
NOT FOUND 2841438142631742617, t = (nil)
NOT FOUND 9073582500308787824, t = (nil)
NOT FOUND 1750711772040411340, t = (nil)
NOT FOUND 6730642863803585589, t = (nil)
NOT FOUND 828484457825005772, t = (nil)
NOT FOUND 6724392124355815934, t = (nil)
NOT FOUND 3628589530811475057, t = (nil)
NOT FOUND 1541514293307209821, t = (nil)
NOT FOUND 7138794566121213367, t = (nil)
NOT FOUND 3595253539241019537, t = (nil)
NOT FOUND 35475880631924797, t = (nil)
NOT FOUND 4952928233554269112, t = (nil)
NOT FOUND 6673385056869135780, t = (nil)
NOT FOUND 8714273584443368934, t = (nil)
NOT FOUND 6912155102172229321, t = (nil)
NOT FOUND 5472665409053221132, t = (nil)
NOT FOUND 9042269590500274629, t = (nil)
NOT FOUND 6002388337245817099, t = (nil)
NOT FOUND 7306730691373723259, t = (nil)
NOT FOUND 8492565721616893521, t = (nil)
NOT FOUND 6274613520132132931, t = (nil)
NOT FOUND 2433161258066927403, t = (nil)
NOT FOUND 3386764663171129025, t = (nil)
NOT FOUND 7014449361419838104, t = (nil)
NOT FOUND 816048811513618992, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 8060450630789172107, t = (nil)
NOT FOUND 2541409123797300282, t = (nil)
NOT FOUND 5721219054058606329, t = (nil)
NOT FOUND 54069268458195956, t = (nil)
NOT FOUND 451113249809919483, t = (nil)
NOT FOUND 6313688085277516560, t = (nil)
NOT FOUND 3855685009817905140, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 5585136087058636311, t = (nil)
NOT FOUND 6893178969990078939, t = (nil)
NOT FOUND 5288234724549648120, t = (nil)
NOT FOUND 5789402412744737524, t = (nil)
NOT FOUND 5972110565761803900, t = (nil)
NOT FOUND 1541514293307209821, t = (nil)
NOT FOUND 7495602998086677923, t = (nil)
NOT FOUND 1295461603826162588, t = (nil)
NOT FOUND 140067440481260811, t = (nil)
NOT FOUND 7572714503285961977, t = (nil)
NOT FOUND 2661282038786282319, t = (nil)
NOT FOUND 2393458014267648821, t = (nil)
NOT FOUND 6511193632103767813, t = (nil)
NOT FOUND 8710131442299023689, t = (nil)
NOT FOUND 6685875175270360698, t = (nil)
NOT FOUND 4788765815623547994, t = (nil)
NOT FOUND 7981788946707353131, t = (nil)
NOT FOUND 7694870769816184900, t = (nil)
NOT FOUND 6154216910757070683, t = (nil)
NOT FOUND 9814948504311707, t = (nil)
NOT FOUND 5276632320483220284, t = (nil)
NOT FOUND 2257992069571282354, t = (nil)
NOT FOUND 7546832001768356851, t = (nil)
NOT FOUND 372106264836784001, t = (nil)
NOT FOUND 6730642863803585589, t = (nil)
NOT FOUND 840317696239422824, t = (nil)
NOT FOUND 4478142289106980819, t = (nil)
NOT FOUND 8203301183158932866, t = (nil)
NOT FOUND 957882321443422690, t = (nil)
NOT FOUND 249568345929421612, t = (nil)
NOT FOUND 2246519535894291089, t = (nil)
NOT FOUND 5120811650701745087, t = (nil)
NOT FOUND 9048731651598418474, t = (nil)
NOT FOUND 3661002702491627243, t = (nil)
NOT FOUND 4347291177550734773, t = (nil)
NOT FOUND 8731170900197282221, t = (nil)
NOT FOUND 1315553157187908598, t = (nil)
NOT FOUND 6730642863803585589, t = (nil)
NOT FOUND 1320169558237768980, t = (nil)
NOT FOUND 5731413391532470011, t = (nil)
NOT FOUND 5234220403838024287, t = (nil)
NOT FOUND 7992832025911831804, t = (nil)
NOT FOUND 1674327934167100723, t = (nil)
NOT FOUND 3661002702491627243, t = (nil)
NOT FOUND 4062506111341156421, t = (nil)
NOT FOUND 1247104253000161798, t = (nil)
NOT FOUND 6912155102172229321, t = (nil)
NOT FOUND 7679780896165076938, t = (nil)
NOT FOUND 5827482723725632145, t = (nil)
NOT FOUND 8092002425529747215, t = (nil)
NOT FOUND 8677973516432390128, t = (nil)
NOT FOUND 6912155102172229321, t = (nil)
NOT FOUND 1836702890530765438, t = (nil)
NOT FOUND 207358280527038925, t = (nil)
NOT FOUND 880661541397114373, t = (nil)
NOT FOUND 38087887174974789, t = (nil)
NOT FOUND 8932070782247687222, t = (nil)
NOT FOUND 5575512890643402820, t = (nil)
NOT FOUND 6627858408418955601, t = (nil)
NOT FOUND 982812818789779750, t = (nil)
NOT FOUND 3799955379709736753, t = (nil)
NOT FOUND 126981675511754797, t = (nil)
NOT FOUND 1238908181398452333, t = (nil)
NOT FOUND 7536182261669016174, t = (nil)
NOT FOUND 4249863208771367552, t = (nil)
NOT FOUND 714758818408854195, t = (nil)
NOT FOUND 6912155102172229321, t = (nil)
NOT FOUND 7852567862246610599, t = (nil)
NOT FOUND 2086443216984270423, t = (nil)
NOT FOUND 6912155102172229321, t = (nil)
NOT FOUND 3855685009817905140, t = (nil)
NOT FOUND 8113922305397726348, t = (nil)
NOT FOUND 8011021806117390332, t = (nil)
NOT FOUND 802098392699659515, t = (nil)
NOT FOUND 908195946752093153, t = (nil)
NOT FOUND 8112919465182826458, t = (nil)
NOT FOUND 5354600074323448365, t = (nil)
NOT FOUND 7583761483134275974, t = (nil)
NOT FOUND 7640929385945687009, t = (nil)
NOT FOUND 7381078195418866188, t = (nil)
NOT FOUND 6730642863803585589, t = (nil)
NOT FOUND 5781570673553559115, t = (nil)
NOT FOUND 7477315371992821920, t = (nil)
NOT FOUND 9166425365928276774, t = (nil)
NOT FOUND 4622818061782740445, t = (nil)
NOT FOUND 5810206760799738535, t = (nil)
NOT FOUND 1177311009800768399, t = (nil)
NOT FOUND 7090651604883980430, t = (nil)
NOT FOUND 2905181775569032297, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 7157451611540780181, t = (nil)
NOT FOUND 856771100173404716, t = (nil)
NOT FOUND 2194197398823464304, t = (nil)
NOT FOUND 3712829992397869168, t = (nil)
NOT FOUND 466205618109186306, t = (nil)
NOT FOUND 3833252109048933105, t = (nil)
NOT FOUND 5205682634776797034, t = (nil)
NOT FOUND 9105215541722468711, t = (nil)
NOT FOUND 8549120228193082589, t = (nil)
NOT FOUND 1296788329378024169, t = (nil)
NOT FOUND 3406877815537375983, t = (nil)
NOT FOUND 1453883217195630449, t = (nil)
NOT FOUND 5721219054058606329, t = (nil)
NOT FOUND 2061012682585658233, t = (nil)
NOT FOUND 6674259363970303801, t = (nil)
NOT FOUND 6912155102172229321, t = (nil)
NOT FOUND 698462879868799975, t = (nil)
NOT FOUND 8741825348953333716, t = (nil)
NOT FOUND 1636338571815895900, t = (nil)
NOT FOUND 3767659181658101824, t = (nil)
NOT FOUND 4107322338361329142, t = (nil)
NOT FOUND 2956310761574683759, t = (nil)
NOT FOUND 8202940127083018009, t = (nil)
NOT FOUND 6693733200138043524, t = (nil)
NOT FOUND 6912155102172229321, t = (nil)
NOT FOUND 4552086150778212494, t = (nil)
NOT FOUND 2690828473770953527, t = (nil)
NOT FOUND 8681204403351634811, t = (nil)
NOT FOUND 5790835011507486473, t = (nil)
NOT FOUND 1275746014658761156, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 3883951944056415987, t = (nil)
NOT FOUND 1882552000075465494, t = (nil)
NOT FOUND 3663090780341759346, t = (nil)
NOT FOUND 7304284898866373439, t = (nil)
NOT FOUND 4953986475217631649, t = (nil)
NOT FOUND 8097528193228301487, t = (nil)
NOT FOUND 2664797561277922944, t = (nil)
NOT FOUND 4249863208771367552, t = (nil)
NOT FOUND 2618843783631937767, t = (nil)
NOT FOUND 1541514293307209821, t = (nil)
NOT FOUND 4012503338180658785, t = (nil)
NOT FOUND 2697136020958492643, t = (nil)
NOT FOUND 2788466434166716527, t = (nil)
NOT FOUND 1423503818711573651, t = (nil)
NOT FOUND 81286183644168072, t = (nil)
NOT FOUND 8221697053370463981, t = (nil)
NOT FOUND 4249863208771367552, t = (nil)
NOT FOUND 3998065571951090928, t = (nil)
NOT FOUND 3634782640480665442, t = (nil)
NOT FOUND 3661002702491627243, t = (nil)
NOT FOUND 6662537348680814938, t = (nil)
NOT FOUND 6055369694585544191, t = (nil)
NOT FOUND 7137042057714522331, t = (nil)
NOT FOUND 7820615740257629783, t = (nil)
NOT FOUND 2882336666563565124, t = (nil)
NOT FOUND 7815819635992962687, t = (nil)
NOT FOUND 3466847002994285722, t = (nil)
NOT FOUND 1139741863506509461, t = (nil)
NOT FOUND 2525517122515114538, t = (nil)
NOT FOUND 5758818490609730441, t = (nil)
NOT FOUND 1652893129734757147, t = (nil)
NOT FOUND 8185124813178236341, t = (nil)
NOT FOUND 6730642863803585589, t = (nil)
NOT FOUND 1357795589247131513, t = (nil)
NOT FOUND 6553767146190186326, t = (nil)
NOT FOUND 1465132299986262956, t = (nil)
NOT FOUND 6123994048656204129, t = (nil)
NOT FOUND 6804077122428215039, t = (nil)
NOT FOUND 8244444793507262085, t = (nil)
NOT FOUND 1276658359256902797, t = (nil)
NOT FOUND 5877774126389719371, t = (nil)
NOT FOUND 1052739195979424016, t = (nil)
NOT FOUND 4249863208771367552, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 9051337119003103892, t = (nil)
NOT FOUND 6288398615040336404, t = (nil)
NOT FOUND 6912155102172229321, t = (nil)
NOT FOUND 7826196736536255566, t = (nil)
NOT FOUND 1639230871402339634, t = (nil)
NOT FOUND 6718818068773760086, t = (nil)
NOT FOUND 6157653691849184810, t = (nil)
NOT FOUND 4951994202319140410, t = (nil)
NOT FOUND 1489425867169010985, t = (nil)
NOT FOUND 6736514689935174580, t = (nil)
NOT FOUND 9027008412483265914, t = (nil)
NOT FOUND 5607750572538781782, t = (nil)
NOT FOUND 2992993315295940648, t = (nil)
NOT FOUND 802098392699659515, t = (nil)
NOT FOUND 2933304029769477327, t = (nil)
NOT FOUND 6736551998199876923, t = (nil)
NOT FOUND 3475344448548190932, t = (nil)
NOT FOUND 3497315441219759490, t = (nil)
NOT FOUND 8537199863092076760, t = (nil)
NOT FOUND 6912155102172229321, t = (nil)
NOT FOUND 1541514293307209821, t = (nil)
NOT FOUND 3939186114185454020, t = (nil)
NOT FOUND 2735902451444551535, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 3661002702491627243, t = (nil)
NOT FOUND 6456334516105722111, t = (nil)
NOT FOUND 895940078315598854, t = (nil)
NOT FOUND 6510697224153652186, t = (nil)
NOT FOUND 189495240742092419, t = (nil)
NOT FOUND 823887032378356719, t = (nil)
NOT FOUND 4559316141111497096, t = (nil)
NOT FOUND 5134466154806341920, t = (nil)
NOT FOUND 912219455850297121, t = (nil)
NOT FOUND 1412064427553233914, t = (nil)
NOT FOUND 9075976073278571177, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 2904098666196468734, t = (nil)
NOT FOUND 2487501910395868932, t = (nil)
NOT FOUND 282184280809772905, t = (nil)
NOT FOUND 1541514293307209821, t = (nil)
NOT FOUND 6705843793208970879, t = (nil)
NOT FOUND 139389882238250865, t = (nil)
NOT FOUND 8436807445547895581, t = (nil)
NOT FOUND 215495583979579100, t = (nil)
NOT FOUND 4691179606589215219, t = (nil)
NOT FOUND 4171846200450288748, t = (nil)
NOT FOUND 6912155102172229321, t = (nil)
NOT FOUND 6080744403938908503, t = (nil)
NOT FOUND 3168748874816751942, t = (nil)
NOT FOUND 7826196736536255566, t = (nil)
NOT FOUND 4013505614704670526, t = (nil)
NOT FOUND 2756865616202549979, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 913618775286246234, t = (nil)
NOT FOUND 7673200064844978849, t = (nil)
NOT FOUND 1321665195886706119, t = (nil)
NOT FOUND 2707289625613043570, t = (nil)
NOT FOUND 4716877662996015279, t = (nil)
NOT FOUND 661087175567764455, t = (nil)
NOT FOUND 7465399639548170375, t = (nil)
NOT FOUND 6674259363970303801, t = (nil)
NOT FOUND 7073254825157061556, t = (nil)
NOT FOUND 79865203863514809, t = (nil)
NOT FOUND 482699140866090975, t = (nil)
NOT FOUND 8348817419298311178, t = (nil)
NOT FOUND 6498585892418426737, t = (nil)
NOT FOUND 5619157619112843424, t = (nil)
NOT FOUND 7167696664936763151, t = (nil)
NOT FOUND 234018385645431443, t = (nil)
NOT FOUND 1180054322552289450, t = (nil)
NOT FOUND 8110552342700871979, t = (nil)
NOT FOUND 8443952875887838941, t = (nil)
NOT FOUND 3855685009817905140, t = (nil)
NOT FOUND 3206821271673835093, t = (nil)
NOT FOUND 5451013991122260256, t = (nil)
NOT FOUND 6757874630818706168, t = (nil)
NOT FOUND 1541514293307209821, t = (nil)
NOT FOUND 8737067467976425696, t = (nil)
NOT FOUND 2033901011530242291, t = (nil)
NOT FOUND 6269824475204883779, t = (nil)
NOT FOUND 8013687002162089145, t = (nil)
NOT FOUND 9136179099160838770, t = (nil)
NOT FOUND 6912155102172229321, t = (nil)
NOT FOUND 1771994956032840832, t = (nil)
NOT FOUND 5310088502013312576, t = (nil)
NOT FOUND 470461141682700843, t = (nil)
NOT FOUND 8547740314570655550, t = (nil)
NOT FOUND 862996766522804227, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 3832348300698953453, t = (nil)
NOT FOUND 3807466499623994143, t = (nil)
NOT FOUND 6912155102172229321, t = (nil)
NOT FOUND 4594182614651593592, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 2494312267145230389, t = (nil)
NOT FOUND 1541514293307209821, t = (nil)
NOT FOUND 2079815574052370303, t = (nil)
NOT FOUND 551100589284285395, t = (nil)
NOT FOUND 2094618522914617557, t = (nil)
NOT FOUND 382116092479307960, t = (nil)
NOT FOUND 7132133101237276661, t = (nil)
NOT FOUND 7724719656540201843, t = (nil)
NOT FOUND 2407815684461049515, t = (nil)
NOT FOUND 1367119936396942761, t = (nil)
NOT FOUND 4369204118361758602, t = (nil)
NOT FOUND 7861159255986609738, t = (nil)
NOT FOUND 3541368668815777221, t = (nil)
NOT FOUND 470461141682700843, t = (nil)
NOT FOUND 8425037145911007314, t = (nil)
NOT FOUND 1541514293307209821, t = (nil)
NOT FOUND 1229111235350193304, t = (nil)
NOT FOUND 4484328193654683898, t = (nil)
NOT FOUND 3008938206946233325, t = (nil)
NOT FOUND 2697136020958492643, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 6766635030993715346, t = (nil)
NOT FOUND 2782909263334610506, t = (nil)
NOT FOUND 7108624595986856945, t = (nil)
NOT FOUND 6977827646982860544, t = (nil)
NOT FOUND 1486571377469560254, t = (nil)
NOT FOUND 1990989897565107362, t = (nil)
NOT FOUND 1809090650338401181, t = (nil)
NOT FOUND 66298820257557435, t = (nil)
NOT FOUND 7111526994415626192, t = (nil)
NOT FOUND 8442264401822364082, t = (nil)
NOT FOUND 257087642822373529, t = (nil)
NOT FOUND 4262023583142973800, t = (nil)
NOT FOUND 7159796957049319468, t = (nil)
NOT FOUND 1644772288864415802, t = (nil)
NOT FOUND 2199875257744676263, t = (nil)
NOT FOUND 4448630376433523020, t = (nil)
NOT FOUND 5007623773840461382, t = (nil)
NOT FOUND 3841854123358547689, t = (nil)
NOT FOUND 6674259363970303801, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 7209325189947094194, t = (nil)
NOT FOUND 2640638651211401839, t = (nil)
NOT FOUND 6974886897602919806, t = (nil)
NOT FOUND 8197237856363301353, t = (nil)
NOT FOUND 7240512323358491953, t = (nil)
NOT FOUND 4314279995693768125, t = (nil)
NOT FOUND 8043967414625248926, t = (nil)
NOT FOUND 5560534647744993375, t = (nil)
NOT FOUND 6095162388117012048, t = (nil)
NOT FOUND 384450331209293397, t = (nil)
NOT FOUND 4601757711227005287, t = (nil)
NOT FOUND 4309209824389986614, t = (nil)
NOT FOUND 527938936826918039, t = (nil)
NOT FOUND 5843369394186453803, t = (nil)
NOT FOUND 1145664747843320704, t = (nil)
NOT FOUND 8187489869029084366, t = (nil)
NOT FOUND 8719945624014002977, t = (nil)
NOT FOUND 6687006533760927446, t = (nil)
NOT FOUND 8676286304770640262, t = (nil)
NOT FOUND 4913763049593556101, t = (nil)
NOT FOUND 1569968405736159098, t = (nil)
NOT FOUND 982142349127400852, t = (nil)
NOT FOUND 3745317462337541994, t = (nil)
NOT FOUND 5738704295262292667, t = (nil)
NOT FOUND 2815448312738433526, t = (nil)
NOT FOUND 4330079306690490031, t = (nil)
NOT FOUND 4293800741160300403, t = (nil)
NOT FOUND 1861120307487839829, t = (nil)
NOT FOUND 8870107817139568687, t = (nil)
NOT FOUND 8068625031879820577, t = (nil)
NOT FOUND 2381731166447649133, t = (nil)
NOT FOUND 7111854979682045095, t = (nil)
NOT FOUND 1983215887120534576, t = (nil)
NOT FOUND 5688504101517382367, t = (nil)
NOT FOUND 400100805445958080, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 3475344448548190932, t = (nil)
NOT FOUND 7284212632801340652, t = (nil)
NOT FOUND 7968493455094195751, t = (nil)
NOT FOUND 8947155345129466532, t = (nil)
NOT FOUND 470461141682700843, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 3507015719951919876, t = (nil)
NOT FOUND 1865857446803241762, t = (nil)
NOT FOUND 3008938206946233325, t = (nil)
NOT FOUND 2407815684461049515, t = (nil)
NOT FOUND 7939970762679895914, t = (nil)
NOT FOUND 3194613350689632724, t = (nil)
NOT FOUND 4799911243088151719, t = (nil)
NOT FOUND 8101940598079743651, t = (nil)
NOT FOUND 6015643933633732551, t = (nil)
NOT FOUND 361204283210229467, t = (nil)
NOT FOUND 5579922068502100558, t = (nil)
NOT FOUND 1891871445436446987, t = (nil)
NOT FOUND 197731530807022076, t = (nil)
NOT FOUND 5075632510334403647, t = (nil)
NOT FOUND 2603283602319373489, t = (nil)
NOT FOUND 4660257580248854180, t = (nil)
NOT FOUND 6650494563608824789, t = (nil)
NOT FOUND 1541514293307209821, t = (nil)
NOT FOUND 6605776876852346937, t = (nil)
NOT FOUND 7708547468888870496, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 1979230901212147150, t = (nil)
NOT FOUND 6700094077760925277, t = (nil)
NOT FOUND 4522122894034580031, t = (nil)
NOT FOUND 7831801510349704018, t = (nil)
NOT FOUND 2588153352212064147, t = (nil)
NOT FOUND 1674428000757849404, t = (nil)
NOT FOUND 7819932056833238110, t = (nil)
NOT FOUND 8899163252347967020, t = (nil)
NOT FOUND 3270373137753079171, t = (nil)
NOT FOUND 6110228069056216390, t = (nil)
NOT FOUND 7483773730848587325, t = (nil)
NOT FOUND 6814013370714840012, t = (nil)
